id,water,uv,area,fertilizer_usage,yield,pesticides,region,fert a,fert b,fert c,fert d,Unique Fert,Unique lookup,yield/area,water/area,uv/area,Yield Category >=7.5,categories
730,9.059,76.584,1.03,3,11.181,2.935,4,1,1,0,0,1100,12,10.85533981,8.795145631,74.35339806,1,"a,b"
247,7.739,79.376,3.642,3,22.676,8.736,4,1,1,1,0,1110,14,6.226249314,2.124931356,21.79461834,0,"b,c,a"
655,6.343,64.023,2.729,2,23.027,6.156,4,0,1,1,1,0111,7,8.437889337,2.324294613,23.46024185,1,"b,c,d"
718,7.803,77.634,5.941,1,25.983,7.957,4,1,1,1,1,1111,15,4.373506144,1.31341525,13.06749705,0,"c,b,d,a"
557,4.075,74.025,14.352,0,26.149,8.409,4,0,0,1,0,0010,2,1.821976031,0.283932553,5.157817726,0,c
804,6.345,75.232,7.677,0,29.737,1.121,4,0,1,1,1,0111,7,3.873518301,0.826494725,9.799661326,0,"c,d,b"
249,10.456,68.223,2.724,2,29.995,2.245,4,1,0,0,0,1000,8,11.01138032,3.838472834,25.04515419,1,a
621,2.045,84.93,12.988,0,31.049,6.036,4,1,0,0,0,1000,8,2.390591315,0.157453034,6.539113027,0,a
19,0.911,71.769,8.139,1,33.981,0.452,4,1,1,0,0,1100,12,4.175082934,0.111930213,8.817913749,0,"b,a"
241,4.652,73.47,8.197,0,34.771,5.779,4,0,1,0,0,0100,4,4.241917775,0.567524704,8.963035257,0,b
271,5.049,81.011,10.162,0,35.808,0.651,4,0,0,1,1,0011,3,3.523715804,0.496851014,7.97195434,0,"c,d"
873,6.197,73.607,11.989,0,37.989,6.682,4,0,1,1,1,0111,7,3.1686546,0.516890483,6.139544583,0,"b,c,d"
421,5.204,72.732,7.659,1,38.149,0.982,4,1,1,1,1,1111,15,4.980937459,0.679462071,9.496278888,0,"c,b,d,a"
726,10.031,79.65,4.407,3,39.464,0.931,4,0,1,1,1,0111,7,8.954844565,2.276151577,18.0735194,1,"d,b,c"
148,4.64,80.025,9.717,0,43.792,7.84,4,0,1,1,0,0110,6,4.506740764,0.477513636,8.235566533,0,"c,b"
142,9.817,86.51673101,3.546,3,47.086,3.146,4,0,0,1,1,0011,3,13.2786238,2.768471517,24.3984013,1,"d,c"
450,8.516,81.663,12.536,0,47.547,1.963,4,0,0,1,0,0010,2,3.792836631,0.679323548,6.514278877,0,c
988,8.136,62.605,14.734,0,50.001,0.649,4,0,1,1,1,0111,7,3.393579476,0.552192208,4.249015882,0,"d,b,c"
299,2.565,64.719,9.057,1,50.347,6.524,4,1,1,1,1,1111,15,5.558904715,0.28320636,7.145743624,0,"a,d,b,c"
52,2.562,71.158,8.002,0,51.531,3.577,4,0,0,1,0,0010,2,6.439765059,0.320169958,8.892526868,0,c
579,3.958,89.84,6.59,1,52.247,3.904,4,0,0,1,0,0010,2,7.928224583,0.60060698,13.63277693,1,c
457,1.238,77.231,11.888,1,54.315,1.106,4,1,0,1,0,1010,10,4.568893001,0.104138627,6.496551144,0,"c,a"
671,4.491,81.541,9.751,1,54.328,2.038,4,1,0,0,0,1000,8,5.571531125,0.460568147,8.362321813,0,a
138,7.838,62.908,10.336,0,54.777,2.432,4,0,1,1,0,0110,6,5.299632353,0.758320433,6.08630031,0,"b,c"
95,7.285,73.5,11.715,0,55.321,5.119,4,0,1,1,0,0110,6,4.722236449,0.621852326,6.274007682,0,"c,b"
223,8.309,72.646,9.109,1,56.3,2.339,4,0,0,1,0,0010,2,6.180700406,0.912174772,7.975189373,0,c
380,10.085,65.964,6.976,3,57.012,0.552,4,0,0,1,1,0011,3,8.172591743,1.445670872,9.455848624,1,"d,c"
809,6.585,83.134,4.805,3,57.542,4.434,4,1,0,0,1,1001,9,11.97544225,1.370447451,17.30156087,1,"d,a"
401,4.514,72.468,13.076,0,58.09,4.061,4,1,1,1,0,1110,14,4.442490058,0.345212603,5.542061793,0,"a,c,b"
71,3.67,80.157,9.668,2,58.616,1.315,4,0,0,1,0,0010,2,6.062887878,0.379602813,8.290959868,0,c
975,5.776,89.597,11.709,1,58.709,0.173,4,1,1,1,1,1111,15,5.01400632,0.493295755,7.651977112,0,"d,b,a,c"
741,9.405,63.739,5.573,3,58.821,0.57,4,0,0,1,1,0011,3,10.55463844,1.687600933,11.43710748,1,"d,c"
276,3.621,61.548,7.938,4,65.901,0.172,4,0,1,1,0,0110,6,8.301965231,0.456160242,7.753590325,1,"c,b"
774,4.637,77.45027999,8.554,3,68.018,1.877,4,0,1,0,0,0100,4,7.95160159,0.542085574,9.054276361,1,b
581,4.923,90.242,7.524,4,68.295,0.164,4,1,1,1,1,1111,15,9.076953748,0.65430622,11.99388623,1,"a,c,b,d"
458,4.235,83.066,9.535,2,68.872,2.61,4,0,1,1,1,0111,7,7.223072889,0.44415312,8.71169376,0,"c,b,d"
467,6.501,71.291,7.327,3,68.952,4.45,4,1,1,1,1,1111,15,9.410672854,0.887266275,9.729903098,1,"c,b,d,a"
605,6.084,70.801,10.207,1,69.49,3.103,4,0,0,1,0,0010,2,6.808072891,0.596061526,6.936514157,0,c
866,6.381440918,74.62,11.41,1,70.897,1.997,4,1,1,0,1,1101,13,6.213584575,0.559284918,6.539877301,0,"b,a,d"
158,4.58,81.187,12.782,0,71.319,1.365,4,0,1,0,0,0100,4,5.579643248,0.358316382,6.351666406,0,b
948,6.201,82.418,11.87,0,72.788,6.174,4,0,0,1,0,0010,2,6.132097725,0.522409436,6.943386689,0,c
468,6.329,79.983,11.535,1,74.227,2.959,4,0,1,0,1,0101,5,6.434937148,0.548677937,6.933940182,0,"d,b"
55,7.613,87.068,8.498,4,74.705,8.212,4,0,1,1,0,0110,6,8.790891975,0.895857849,10.24570487,1,"c,b"
464,12.254,69.971,10.755,3,75.168,9.096,4,0,1,0,0,0100,4,6.989121339,1.139377034,6.505904231,0,b
289,3.331,84.419,11.892,1,75.72,5.264,4,0,1,0,0,0100,4,6.367305752,0.280104272,7.09880592,0,b
946,2.474,89.715,11.206,0,77.394,3.892,4,1,1,1,1,1111,15,6.906478672,0.220774585,8.00597894,0,"d,c,b,a"
945,6.17,72.08,13.553,2,78.59,7.328,4,1,0,0,1,1001,9,5.798716151,0.45524976,5.318379695,0,"a,d"
150,4.827,79.656,9.529,2,81.845,3.884,4,0,1,0,0,0100,4,8.589043971,0.506558925,8.359324168,1,b
56,5.479,78.553,8.052,4,82.265,5.881,4,1,1,0,1,1101,13,10.21671634,0.680452062,9.755712866,1,"b,a,d"
478,5.717,91.267,10.587,2,83.059,2.957,4,0,1,0,0,0100,4,7.845376405,0.540001889,8.620666856,1,b
431,8.148,68.797,11.893,3,83.083,0.05,4,0,0,1,1,0011,3,6.985874044,0.685108888,5.784663247,0,"d,c"
20,6.082,65.69205613,8.291,3,83.271,2.84,4,1,0,1,1,1011,11,10.04354119,0.733566518,7.923297085,1,"d,c,a"
648,10.953,65.541,7.678,2,83.392,2.265,4,1,0,0,0,1000,8,10.86116176,1.426543371,8.536207346,1,a
245,6.571,86.759,14.129,1,84.101,3.02,4,1,1,1,1,1111,15,5.952367471,0.465071838,6.140491188,0,"b,c,d,a"
878,6.837,69.123,12.329,2,84.743,0.035,4,0,1,0,0,0100,4,6.873469057,0.554546192,5.606537432,0,b
465,1.964,67.294,10.096,2,84.766,2.924,4,0,1,0,0,0100,4,8.395998415,0.194532488,6.665412044,1,b
860,2.791,58.12,11.859,2,85.509,5.264,4,1,1,0,1,1101,13,7.210473058,0.23534868,4.900919133,0,"d,a,b"
101,8.085,87.863,6.808,4,86.371,4.187,4,0,0,0,1,0001,1,12.68669213,1.187573443,12.90584606,1,d
664,10.646,60.096,9.135,1,86.761,1.328,4,0,0,0,1,0001,1,9.497646415,1.165407772,6.57865353,1,d
310,6.467,67.394,7.946,5,86.852,0.945,4,1,1,1,1,1111,15,10.93027939,0.813868613,8.481500126,1,"d,b,a,c"
266,1.713,65.983,11.689,0,88.559,4.839,4,1,1,1,1,1111,15,7.576268286,0.146548037,5.644879802,1,"c,b,d,a"
94,9.499,94.025,11.47,1,89.654,6.606,4,1,0,0,0,1000,8,7.816390584,0.828160418,8.197471665,1,a
706,10.898,58.176,8.815,2,89.722,2.817,4,0,1,1,1,0111,7,10.17833239,1.236301758,6.599659671,1,"c,d,b"
124,6.804,73.982,9.203,3,90.422,6.245,4,1,1,1,0,1110,14,9.825274367,0.739324133,8.038900359,1,"c,b,a"
626,6.791,82.768,11.225,1,91.241,3.315,4,0,0,1,0,0010,2,8.128374165,0.604988864,7.373541203,1,c
363,5.749,83.148,10.161,3,91.885,2.131,4,1,1,1,0,1110,14,9.042909162,0.565790769,8.183052849,1,"b,a,c"
532,4.179,95.403,10.354,1,92.065,4.045,4,0,1,1,0,0110,6,8.891732664,0.403612131,9.214120147,1,"b,c"
845,3.678,67.052,9.848,4,92.168,1.673,4,1,0,1,0,1010,10,9.359057677,0.373476848,6.80869212,1,"c,a"
495,3.929,65.443,8.945,4,92.784,2.208,4,1,1,0,1,1101,13,10.37272219,0.439239799,7.316154276,1,"d,b,a"
690,4.134,53.788,11.088,3,92.88,5.627,4,1,1,1,1,1111,15,8.376623377,0.372835498,4.851010101,1,"b,d,c,a"
500,8.285,80.827,9.397,3,93.102,6.272,4,0,0,0,1,0001,1,9.907630095,0.881664361,8.601362137,1,d
53,3.946,78.89636774,12.401,1,94.638,3.874,4,0,1,1,0,0110,6,7.631481332,0.318200145,6.362097229,1,"c,b"
827,5.965,70.131,10.941,3,97.313,5.148,4,0,1,0,0,0100,4,8.894342382,0.545196966,6.409925967,1,b
24,8.759,83.758,11.988,3,98.518,2.442,4,0,0,1,0,0010,2,8.218051385,0.730647314,6.986820153,1,c
477,6.891,67.972,7.925,4,99.159,3.535,4,1,1,1,1,1111,15,12.51217666,0.869526814,8.576908517,1,"d,b,c,a"
449,4.322597621,64.314,10.825,4,99.58,0.387,4,1,1,1,1,1111,15,9.199076212,0.399316177,5.941247113,1,"a,d,c,b"
257,5.34,66.956,9.973,2,99.643,3.302,4,0,0,1,0,0010,2,9.991276446,0.535445703,6.713727063,1,c
784,8.313,81.418,10.259,4,100.985,0.821,4,0,0,1,0,0010,2,9.843552003,0.810312896,7.936251097,1,c
331,9.006,65.802,10.086,4,102.107,1.021,4,0,1,0,0,0100,4,10.12363672,0.89292088,6.524092802,1,b
42,10.453,67.036,9.523,4,102.207,6.182,4,0,0,1,1,0011,3,10.73264728,1.097658301,7.039378347,1,"c,d"
385,10.118,75.806,9.465,3,103.327,3.025,4,1,0,1,1,1011,11,10.91674591,1.06899102,8.009086107,1,"d,c,a"
910,9.391,76.308,11.022,4,103.719,0.534,4,1,0,0,1,1001,9,9.410179641,0.852023226,6.92324442,1,"a,d"
160,7.825,82.279,10.899,3,105.835,1.988,4,0,1,1,1,0111,7,9.710523901,0.717955776,7.5492247,1,"c,b,d"
337,10.513,66.13,10.172,2,106.113,1.825,4,1,0,0,0,1000,8,10.4318718,1.033523398,6.501179709,1,a
66,8.957,67.483,11.17,3,110.115,5.473,4,0,1,0,1,0101,5,9.858102059,0.801880036,6.041450313,1,"b,d"
63,6.902,72.802,12.447,0,110.495,4.928,4,1,1,1,0,1110,14,8.877239495,0.554511127,5.848959589,1,"c,b,a"
291,11.177,90.736,10.521,4,112.31,1.869,4,0,0,0,1,0001,1,10.67484079,1.062351488,8.624275259,1,d
172,2.76,67.572,12.161,3,113.477,3.272,4,0,0,1,0,0010,2,9.331222761,0.22695502,5.55645095,1,c
829,6.294,58.319,11.979,3,114.561,4.836,4,1,0,1,1,1011,11,9.563486101,0.525419484,4.86843643,1,"c,d,a"
646,8.183,81.743,11.287,3,116.495,2.636,4,0,0,1,1,0011,3,10.32116594,0.724993355,7.242225569,1,"c,d"
228,11.592,82.158,10.848,3,118.968,3.127,4,1,1,1,0,1110,14,10.96681416,1.068584071,7.573561947,1,"a,b,c"
311,6.497,70.258,8.89,5,123.868,3.822,4,1,1,0,0,1100,12,13.93340832,0.730821147,7.90303712,1,"a,b"
972,10.21327271,77.818,14.866,3,124.257,2.279,4,0,1,0,0,0100,4,8.35846899,0.687022246,5.234629356,1,b
985,5.388,65.295,9.089,5,124.617,3.622,4,1,1,1,1,1111,15,13.71074926,0.592804489,7.183958631,1,"c,d,b,a"
492,0.713,77.55,12.957,0,125.129,4.042,4,1,1,1,1,1111,15,9.657250907,0.05502817,5.985181755,1,"b,c,a,d"
419,1.15,82.63559856,15.487,3,125.578,2.111,4,0,1,0,0,0100,4,8.108607219,0.074255827,5.33580413,1,b
750,4.918,77.499,13.615,3,130.695,3.531,4,0,1,0,0,0100,4,9.599338964,0.361219243,5.692177745,1,b
541,8.041,68.735,12.607,4,131.49,6.105,4,1,1,1,0,1110,14,10.42991989,0.637820259,5.452129769,1,"c,a,b"
434,13.832,85.961,11.295,4,140.702,3.091,4,1,1,1,1,1111,15,12.45701638,1.22461266,7.610535635,1,"a,d,c,b"
571,4.738,83.457,12.809,3,143.218,3.286,4,0,1,0,0,0100,4,11.18104458,0.369896167,6.515496916,1,b
738,10.045,64.902,12.834,2,143.939,4.183,4,0,0,1,0,0010,2,11.21544335,0.782686614,5.057035998,1,c
680,9.861,87.445,14.104,4,148.845,6.58,4,0,0,0,1,0001,1,10.55338911,0.699163358,6.20001418,1,d
9,4.321,79.671,6.818,0,11.65,1.255,5,0,1,0,1,0101,5,1.708712232,0.633763567,11.68539161,0,"b,d"
11,2.125,79.798,7.277,0,26.292,3.897,5,1,1,1,0,1110,14,3.613027346,0.292015941,10.9657826,0,"a,b,c"
618,3.75,61.025,7.888,0,27.792,1.802,5,0,0,1,0,0010,2,3.523326572,0.47540568,7.736435091,0,c
462,11.299,59.711,4.549,3,27.888,7.008,5,1,1,1,0,1110,14,6.130578149,2.483842603,13.12618158,0,"c,b,a"
302,8.948,74.832,3.231,5,28.74,3.569,5,0,0,1,0,0010,2,8.895078923,2.769421232,23.16063138,1,c
740,6.565,76.479,5.49,4,30.391,0.234,5,0,1,1,1,0111,7,5.535701275,1.195810565,13.93060109,0,"d,b,c"
251,2.924,65.876,9.194,0,30.514,1.964,5,0,0,1,0,0010,2,3.318903633,0.3180335,7.165107679,0,c
7,3.62,80.43,9.473,0,32.752,3.533,5,1,1,1,0,1110,14,3.457405257,0.38213871,8.490446532,0,"b,a,c"
30,1.833,76.075,8.355,0,34.281,2.268,5,0,0,1,0,0010,2,4.103052065,0.219389587,9.105326152,0,c
955,10.88351452,70.54,5.017,3,35.066,4.605,5,0,1,1,1,0111,7,6.989435918,2.169327191,14.06019534,0,"d,b,c"
407,4.46,57.234,9.037,0,35.184,4.901,5,1,1,1,1,1111,15,3.893327432,0.493526613,6.333296448,0,"b,c,d,a"
471,3.362,73.735,7.271,2,35.294,2.544,5,0,0,0,1,0001,1,4.854077843,0.462384816,10.14097098,0,d
832,4.575,69.758,8.998,1,35.795,1.746,5,1,0,1,0,1010,10,3.978106246,0.508446321,7.752611691,0,"c,a"
956,5.695,71.963,9.805,2,36.009,0.756,5,1,1,1,1,1111,15,3.672514023,0.580826109,7.339418664,0,"c,b,a,d"
624,5.648,81.948,8.877,1,36.733,1.988,5,1,1,1,1,1111,15,4.137997071,0.636250986,9.231497127,0,"c,d,b,a"
959,5.792,88.833,15.967,0,36.875,1.192,5,0,0,1,0,0010,2,2.309450742,0.362748168,5.563537296,0,c
34,4.724,80.633,11.261,2,37.456,0.071,5,0,1,0,0,0100,4,3.326169967,0.419500932,7.160376521,0,b
446,10.813,61.306,4.299,4,37.665,6.084,5,1,0,0,0,1000,8,8.761339846,2.515236101,14.2605257,1,a
925,3.854,70.575,14.158,1,39.093,8.358,5,1,1,1,1,1111,15,2.761195084,0.272213589,4.984814239,0,"b,d,a,c"
130,5.64,64.685,5.358,4,39.16,4.863,5,0,0,1,0,0010,2,7.308697275,1.052631579,12.07260172,0,c
43,6.4,89.034,11.265,0,39.543,5.921,5,1,1,0,1,1101,13,3.510252996,0.56813138,7.903595206,0,"a,b,d"
430,5.548,75.00865556,8.752,0,40.052,3.603,5,0,1,0,0,0100,4,4.576325411,0.633912249,8.570458816,0,b
781,3.148,85.464,10.939,1,41.022,1.263,5,1,1,1,0,1110,14,3.750068562,0.287777676,7.812779962,0,"a,b,c"
516,1.819,59.082,9.412,2,41.463,6.584,5,1,1,0,0,1100,12,4.405333617,0.193263918,6.277305567,0,"b,a"
90,6.75,74.193,12.912,1,41.935,7.336,5,1,0,1,0,1010,10,3.247754027,0.522769517,5.746050186,0,"a,c"
339,8.344,70.526,7.986,2,42.269,4.745,5,1,1,0,1,1101,13,5.292887553,1.04482845,8.831204608,0,"a,d,b"
894,9.384221548,50.236,11.924,0,42.604,6.359,5,0,1,1,0,0110,6,3.572962093,0.787002813,4.213015767,0,"b,c"
677,4.194,75.211,11.573,1,44.511,2.054,5,0,1,0,1,0101,5,3.846107319,0.36239523,6.498833492,0,"b,d"
305,6.396,74.262,9.565,1,44.64,2.641,5,0,1,1,1,0111,7,4.667015159,0.668687925,7.763930998,0,"b,c,d"
709,8.34,73.689,6.586,4,44.698,6.983,5,0,0,0,1,0001,1,6.786820528,1.266322502,11.18873368,0,d
371,5.404,81.652,10.223,1,45.064,4.825,5,1,1,1,1,1111,15,4.408099384,0.528611953,7.987087939,0,"b,d,a,c"
663,4.935,66.508,6.959,5,46.902,1.16,5,1,0,1,1,1011,11,6.73976146,0.709153614,9.557120276,0,"d,a,c"
174,9.564,67.879,7.52,5,47.321,8.433,5,0,1,1,1,0111,7,6.29268617,1.271808511,9.026462766,0,"d,b,c"
676,8.682,74.681,6.98,4,47.558,1.28,5,1,0,0,0,1000,8,6.813467049,1.243839542,10.69928367,0,a
384,4.599,68.834,7.091,5,48.509,6.633,5,1,0,0,0,1000,8,6.840925116,0.648568608,9.707234523,0,a
514,5.056,65.479,10.949,0,50.405,4.053,5,0,1,0,1,0101,5,4.603616769,0.461777331,5.980363504,0,"d,b"
349,10.824,58.814,5.262,4,50.617,3.389,5,0,0,0,1,0001,1,9.619346256,2.057012543,11.17711897,1,d
685,7.133,92.965,7.069,4,54.473,5.503,5,0,0,0,1,0001,1,7.705898996,1.009053614,13.15108219,1,d
659,8.731,78.227,8.521,3,54.829,1.606,5,0,0,0,1,0001,1,6.434573407,1.024644995,9.180495247,0,d
745,8.855,66.946,7.332,2,58.585,4.884,5,1,0,1,0,1010,10,7.990316421,1.207719585,9.13066012,1,"c,a"
600,8.532,75.624,9.439,3,59.837,5.048,5,0,1,0,1,0101,5,6.339336794,0.903909312,8.011865664,0,"b,d"
396,5.697,75.336,7.988,5,62.337,6.519,5,1,0,0,0,1000,8,7.803830746,0.713194792,9.43114672,1,a
645,4.014,82.40662154,9.275,4,62.577,6.067,5,1,1,1,1,1111,15,6.746846361,0.43277628,8.884810948,0,"d,b,c,a"
879,10.281,73.059,6.541,4,63.416,4.557,5,0,0,0,1,0001,1,9.695153646,1.571778016,11.16939306,1,d
498,8.356,66.114,9.218,2,63.537,4.412,5,1,1,1,1,1111,15,6.892709915,0.906487307,7.172271642,0,"d,b,c,a"
892,10.26,66.09,8.717,2,64.509,2.279,5,0,1,0,1,0101,5,7.400367099,1.177010439,7.581736836,0,"d,b"
197,5.159,68.41,9.938,3,64.586,5.421,5,0,0,1,0,0010,2,6.498893137,0.519118535,6.883678809,0,c
21,4.554,76.234,11.369,2,65.677,5.019,5,0,1,0,0,0100,4,5.776849327,0.400562934,6.705427038,0,b
145,6.208,64.927,11.962,3,65.725,0.98,5,0,1,0,0,0100,4,5.494482528,0.51897676,5.427771276,0,b
555,6.833,75.587,12.893,2,67.094,5.742,5,1,0,1,0,1010,10,5.203909098,0.529977507,5.862638641,0,"c,a"
837,4.842,77.512,13.018,3,70.625,2.423,5,1,0,1,0,1010,10,5.425180519,0.371946536,5.954217238,0,"c,a"
161,6.399,63.76,15.089,0,73.614,3.36,5,0,1,1,0,0110,6,4.878653324,0.42408377,4.225594804,0,"c,b"
183,3.349,80.288,11.645,3,74.955,3.569,5,0,1,1,1,0111,7,6.436668098,0.287591241,6.89463289,0,"b,d,c"
992,4.747,78.661,11.705,2,75.17,3.337,5,1,1,1,1,1111,15,6.422041862,0.405553182,6.720290474,0,"c,b,d,a"
799,10.52,63.619,9.679,4,77.236,3.156,5,1,1,1,1,1111,15,7.979749974,1.086889141,6.572889761,1,"a,b,c,d"
23,11.606,92.302,13.445,3,85.12,6.657,5,1,1,1,1,1111,15,6.330978059,0.863220528,6.865154332,0,"c,b,a,d"
530,12.572,79.106,11.819,5,89.488,1.337,5,1,0,0,0,1000,8,7.571537355,1.063710974,6.693121245,1,a
720,5.182,56.204,0.884,4,7.212,4.079,6,0,0,1,1,0011,3,8.158371041,5.86199095,63.57918552,1,"c,d"
81,3.591665416,87.825,9.867,0,13.183,0.494,6,1,1,1,0,1110,14,1.336069727,0.364007846,8.900881727,0,"c,a,b"
755,4.307,73.367,5.294,0,14.359,1.336,6,1,1,1,1,1111,15,2.712315829,0.813562524,13.85851908,0,"c,a,b,d"
982,0.874,70.592,7.457,0,16.276,6.273,6,1,1,1,1,1111,15,2.182647177,0.11720531,9.466541505,0,"c,b,d,a"
554,7.895,76.59,4.085,3,18.291,0.564,6,1,1,1,0,1110,14,4.477600979,1.932680539,18.74908201,0,"c,a,b"
622,8.542,63.907,3.108,2,18.398,6.006,6,0,0,0,1,0001,1,5.91956242,2.748391248,20.56209781,0,d
116,7.429,69.749,10.497,0,19.15,1.728,6,0,1,1,0,0110,6,1.824330761,0.707726017,6.644660379,0,"c,b"
398,4.024,72.86691618,12.166,0,19.758,5.967,6,0,1,0,1,0101,5,1.624034194,0.33075785,5.98938979,0,"b,d"
520,5.737,77.583,2.707,5,20.128,2.014,6,1,1,1,1,1111,15,7.435537495,2.119320281,28.66014038,0,"a,d,b,c"
300,6.908,80.915,4.715,1,20.482,5.639,6,0,1,1,1,0111,7,4.344008484,1.465111347,17.1611877,0,"d,b,c"
759,4.921,93.947,9.006,1,21.547,0.34,6,1,1,1,1,1111,15,2.3925161,0.546413502,10.43160115,0,"c,b,a,d"
803,13.337,71.816,3.115,3,22.435,3.119,6,0,0,1,0,0010,2,7.202247191,4.281540931,23.05489567,0,c
68,4.263,83.991,5.781,1,22.527,2.027,6,1,1,0,1,1101,13,3.896730669,0.737415672,14.52880125,0,"b,d,a"
100,7.817,85.297,10.331,0,23.495,7.551,6,1,1,1,1,1111,15,2.274223212,0.756654728,8.256412738,0,"d,b,c,a"
346,6.373,67.61,5.75,3,23.693,0.616,6,0,1,0,0,0100,4,4.120521739,1.108347826,11.75826087,0,b
851,9.788,63.741,3.018,2,23.874,5.344,6,1,0,0,0,1000,8,7.910536779,3.243207422,21.12027833,1,a
779,5.927,81.482,7.432,0,24.274,0.781,6,0,0,0,1,0001,1,3.266146394,0.797497309,10.96367061,0,d
915,3.723272895,69.36,5.629,2,24.375,0.782,6,1,1,0,1,1101,13,4.330254042,0.66144482,12.32190442,0,"b,d,a"
587,5.73,68.306,10.161,0,25.241,0.965,6,1,0,0,0,1000,8,2.484105895,0.563920874,6.722369845,0,a
691,4.014,78.605,7.627,1,26.96,1.049,6,1,1,1,0,1110,14,3.534810541,0.526288187,10.30614921,0,"c,a,b"
553,7.596,68.127,10.846,0,27.002,1.02,6,0,1,1,0,0110,6,2.489581413,0.70035036,6.281301862,0,"b,c"
539,6.819,75.707,10.527,0,29.191,5.855,6,0,1,0,0,0100,4,2.772964757,0.647762895,7.19169754,0,b
843,9.044,70.653,5.782,2,29.646,0.257,6,0,1,0,1,0101,5,5.127291595,1.564164649,12.21947423,0,"d,b"
0,0.072,80.179,9.414,0,29.878,2.231,6,0,1,1,0,0110,6,3.173783726,0.007648184,8.516995963,0,"c,b"
83,3.135,55.494,9.635,1,29.895,1.004,6,1,1,1,0,1110,14,3.102750389,0.325376232,5.759626362,0,"c,a,b"
80,2.525,69.814,9.498,0,29.959,0.314,6,0,1,0,1,0101,5,3.154242999,0.265845441,7.350389556,0,"d,b"
762,5.629,65.039,7.221,0,30.133,4.367,6,1,0,0,0,1000,8,4.172967733,0.779531921,9.006924249,0,a
255,6.389,78.913,6.911,0,30.194,2.819,6,1,1,1,0,1110,14,4.368976993,0.924468239,11.41846332,0,"c,a,b"
752,6.228,75.696,5.065,2,31.021,4.895,6,0,1,0,0,0100,4,6.124580454,1.229615005,14.94491609,0,b
472,1.598,55.655,8.9,2,31.143,0.775,6,0,1,1,0,0110,6,3.499213483,0.179550562,6.253370787,0,"b,c"
448,5.314,86.261,6.561,1,31.992,3.45,6,0,1,1,0,0110,6,4.876085963,0.80993751,13.14753848,0,"c,b"
548,3.402,69.202,10.832,0,32.116,6.005,6,0,1,1,0,0110,6,2.964918759,0.314069424,6.38866322,0,"b,c"
332,9.716,68.383,3.98,1,32.355,4.343,6,0,0,0,1,0001,1,8.129396985,2.44120603,17.18165829,1,d
639,10.066,64.12,4.252,2,33.606,3.144,6,1,0,0,0,1000,8,7.903574788,2.367356538,15.07996237,1,a
27,5.140717257,82.81570281,11.008,0,33.722,0.661,6,0,1,0,0,0100,4,3.06340843,0.466998297,7.523228816,0,b
540,6.372,72.873,9.036,0,33.832,5.085,6,0,0,1,0,0010,2,3.744134573,0.705179283,8.064741036,0,c
61,6.509,87.019,8.775,1,34.607,6.48,6,1,0,0,0,1000,8,3.943817664,0.741766382,9.916695157,0,a
497,1.219,88.294,6.957,3,34.811,1.555,6,1,1,0,0,1100,12,5.003737243,0.175219204,12.69138997,0,"a,b"
439,6.657,68.719,6.339,3,34.834,0.881,6,1,1,1,1,1111,15,5.495188516,1.050165641,10.84066888,0,"c,a,b,d"
129,4.835,75.773,10.219,0,34.847,1.66,6,1,1,1,1,1111,15,3.41002055,0.473138272,7.414913397,0,"b,d,c,a"
970,9.721,71.279,8.951,1,34.892,1.009,6,0,0,1,0,0010,2,3.898111943,1.086023908,7.96324433,0,c
503,3.89,68.096,8.054,1,35.143,6.245,6,1,0,1,0,1010,10,4.363421902,0.482989819,8.454929228,0,"c,a"
481,4.043,75.81,12.354,0,35.524,2.198,6,0,0,1,1,0011,3,2.875505909,0.327262425,6.136474017,0,"d,c"
240,4.539,77.343,10.655,0,35.683,4.459,6,1,0,1,1,1011,11,3.348944158,0.425997184,7.258845612,0,"c,a,d"
550,1.963,72.115,9.564,2,35.764,6.931,6,0,0,0,1,0001,1,3.739439565,0.20524885,7.540255123,0,d
119,6.039,83.635,8.6,2,35.889,1.169,6,0,1,0,0,0100,4,4.173139535,0.702209302,9.725,0,b
218,2.47,85.029,9.148,1,36.176,2.274,6,1,1,0,1,1101,13,3.954525579,0.270004373,9.29481854,0,"b,d,a"
636,8.919,78.254,7.259,1,36.475,3.535,6,0,1,0,0,0100,4,5.024796804,1.228681637,10.78027276,0,b
551,5.54,69.833,6.045,4,36.684,0.056,6,1,0,1,0,1010,10,6.068486352,0.916459884,11.55219189,0,"a,c"
395,9.783,58.898,7.452,1,36.829,6.134,6,1,0,1,1,1011,11,4.942163178,1.312801932,7.903650027,0,"d,a,c"
582,9.555,66.702,6.236,2,37.121,6.15,6,1,1,1,0,1110,14,5.952694035,1.5322322,10.69627967,0,"a,c,b"
953,6.549,89.688,12.268,0,37.299,5.372,6,0,0,0,1,0001,1,3.040348875,0.533827845,7.310727095,0,d
838,9.365,75.097,9.633,0,37.306,3.267,6,1,1,1,1,1111,15,3.87272916,0.972178968,7.795806083,0,"b,a,d,c"
125,2.291,68.649,13.835,0,37.918,5.443,6,1,1,0,1,1101,13,2.740730033,0.165594507,4.961980484,0,"d,a,b"
252,4.151,84.557,6.275,2,38.016,3.82,6,0,1,1,0,0110,6,6.058326693,0.661513944,13.47521912,0,"c,b"
